Dia;Cuenta;Red Social;Tipo de publicacion;Enlace;Comentario;Tema principal;Mes
08-jul;tramitex.es;Instagram;Post;https://www.instagram.com/tramitex.es/p/DaiSlykIxs2/;4h;;Julio
08-jul;tramitex.es;Instagram;Post;https://www.instagram.com/tramitex.es/p/DaiSlykIxs2/;5h;;Julio
08-jul;tramitex.es;Instagram;Post;https://www.instagram.com/tramitex.es/p/DaiSlykIxs2/;6h;;Julio
08-jul;tramitex.es;Instagram;Post;https://www.instagram.com/tramitex.es/p/DaiSlykIxs2/;8h;;Julio
